id,AutoInstall,Category,Description,DirectDownloadLink,HomePage,Icon,InstallParameters,Name,OSArch,OSVersion,PackageName,Selected,SoftwareType,SoftwareVersion,User
86,NO,VGnhu4duIMOtY2g|VXRpbGl0aWVz,R2nDunAgYuG6oW4gZ2nhuqNpIHF1eeG6v3QgY8OhYyB24bqlbiDEkeG7gSBuaMawICJU4buHcCDEkWFuZyBz4butIGThu6VuZyIgdsOgICJRdXnhu4FuIHRydXkgY+G6rXAgdOG7h3AgYuG7iyB04burIGNo4buRaSIga2hpIHjDs2EgdOG7h3AgdsOgIHRoxrAgbeG7pWMuIE3hu58ga2jDs2EgdsOgIHjDs2EgY8OhYyB04bqtcCB0aW4gdsOgIHRoxrAgbeG7pWMgbeG7mXQgY8OhY2ggZOG7hSBkw6BuZyB2w6AgYW4gdG/DoG4u|SGVscHMgeW91IHNvbHZlIGlzc3VlcyBsaWtlICJGaWxlIEluIFVzZSIgYW5kICJGaWxlIEFjY2VzcyBEZW5pZWQiIHdoZW4gZGVsZXRpbmcgZmlsZXMgYW5kIGZvbGRlcnMuIFVubG9jayBhbmQgZGVsZXRlIGZpbGVzIGFuZCBmb2xkZXJzIGVhc2lseSBhbmQgc2VjdXJlbHku,https://www.wisecleaner.com/index.php?r=download-product/latest-version&product=wise-force-deleter,https://www.wisecleaner.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/wiseforcedeleter_icon.ico,/VERYSILENT /NORESTART,Wise Force Deleter,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,WFDSetup_1.5.5.56.exe,NO,Installer,1.5.5,Admin
87,NO,VGnhu4duIMOtY2g|VXRpbGl0aWVz,VMOsbSBraeG6v20gbmhhbmggY2jDs25nIG3hu41pIHRo4bupIG5oxrAgdOG7h3AsIHZpZGVvLCBow6xuaCDhuqNuaCwgbmjhuqFjIHRyw6puIOG7lSDEkcSpYSBj4bulYyBi4buZIHbDoCDhu5UgxJHEqWEgZGkgxJHhu5luZywgY+G6oyDhu5UgRkFUIHbDoCBleEZBVCDEkeG7gXUgxJHGsOG7o2MgaOG7lyB0cuG7oy4|UXVpY2tseSBzZWFyY2ggZXZlcnl0aGluZyBsaWtlIGZpbGVzLCB2aWRlb3MsIGltYWdlcywgbXVzaWMgb24gbG9jYWwgZHJpdmVzLCBhbmQgcmVtb3ZhYmxlIGRyaXZlcywgYm90aCBGQVQgYW5kIGV4RkFUIGRyaXZlIGlzIHN1cHBvcnRlZC4,https://www.wisecleaner.com/index.php?r=download-product/latest-version&product=wise-jetsearch,https://www.wisecleaner.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/wisejetsearch_icon.ico,/VERYSILENT /NORESTART,Wise JetSearch,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,WJSSetup_4.1.4.219.exe,NO,Installer,4.1.4,Admin
88,NO,Q2jEg20gc8OzYyBo4buHIHRo4buRbmc|U3lzdGVtIGNhcmU,V2luVXRpbGl0aWVzIChQaGnDqm4gYuG6o24gbWnhu4VuIHBow60pIGzDoCBi4buZIHThu5FpIMawdSBow7NhIHbDoCBoaeG7h3Ugc3XhuqV0IGjhu4cgdGjhu5FuZyDEkWEgY2jhu6ljIG7Eg25nIGTDoG5oIGNobyBNaWNyb3NvZnQgV2luZG93cy4gQuG7mSBzxrB1IHThuq1wIGPDtG5nIGPhu6UgbsOgeSBjaG8gcGjDqXAgYuG6oW4gbsOibmcgY2FvIGhp4buHdSBzdeG6pXQgY+G7p2EgUEMsIHTEg25nIGPGsOG7nW5nIGLhuqNvIG3huq10LCB0aW5oIGNo4buJbmggdsOgIHThu5FpIMawdSBow7NhIGPDoGkgxJHhurd0IGPFqW5nIG5oxrAgdMO5eSBjaOG7iW5oIHbDoCBjw6EgbmjDom4gaMOzYSBtw6BuIGjDrG5oIGPhu6dhIGLhuqFuLg|V2luVXRpbGl0aWVzIChGcmVlIEVkaXRpb24pIGlzIGEgbXVsdGktZnVuY3Rpb25hbCBzeXN0ZW0gcGVyZm9ybWFuY2UgYW5kIG9wdGltaXphdGlvbiBzdWl0ZSBmb3IgTWljcm9zb2Z0IFdpbmRvd3MuIFRoaXMgY29sbGVjdGlvbiBvZiB0b29scyBsZXRzIHlvdSBzdXBlcmNoYXJnZSB5b3VyIFBDJ3MgcGVyZm9ybWFuY2UsIGVuaGFuY2UgaXRzIHNlY3VyaXR5LCB0d2VhayBhbmQgb3B0aW1pemUgaXRzIHNldHRpbmdzLCBhbmQgY3VzdG9taXplIGFuZCBwZXJzb25hbGl6ZSB5b3VyIHNjcmVlbnMu,https://www.pcclean.io/product-winutilities-free/wufinstall.exe,https://www.pcclean.io/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/WinUtilities.ico,/SP- /VERYSILENT /SUPPRESSMSGBOXES /NORESTART,WinUtilities Free Edition,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,wufinstall.exe,NO,Installer,15.89,Admin
89,NO,Q2jEg20gc8OzYyBo4buHIHRo4buRbmc|U3lzdGVtIGNhcmU,U+G7rSBk4bulbmcgQXNoYW1wb28gV2luT3B0aW1pemVyIE1J4buETiBQSMONIMSR4buDIHTEg25nIHRo4budaSBnaWFuIGto4bufaSDEkeG7mW5nIFdpbmRvd3MgY+G7p2EgYuG6oW4gdsOgIGzDoG0gY2hvIGjhu4cgdGjhu5FuZyBj4bunYSBi4bqhbiBn4buNbiBnw6BuZyBoxqFuLCBhbiB0b8OgbiBoxqFuIHbDoCByacOqbmcgdMawIGjGoW4|VXNlIEFzaGFtcG9vIFdpbk9wdGltaXplciBGUkVFIHRvIGJvb3N0IHlvdXIgV2luZG93cyBzdGFydHVwIHRpbWVzIGFuZCBtYWtlIHlvdXIgc3lzdGVtIGxlYW5lciwgc2FmZXIsIGFuZCBtb3JlIHByaXZhdGU,https://www.ashampoo.com/ashampoo_winoptimizer_free_sm.exe,https://www.ashampoo.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/Win-OPTIMIZER.ico,/SP- /VERYSILENT /SUPPRESSMSGBOXES /NORESTART,Ashampoo WinOptimizer FREE,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,ashampoo_winoptimizer_free_sm.exe,NO,Installer,30303,Admin
90,NO,VGnhu4duIMOtY2g|VXRpbGl0aWVz,4buobmcgZOG7pW5nIHThuqV0IGPhuqMgdHJvbmcgbeG7mXQgdOG7kWkgxrB1IMSR4buDIMSRaeG7gXUgY2jhu4luaCBXaW5kb3dzIDExLCBXaW5kb3dzIDEwLCBXaW5kb3dzIDggdsOgIFdpbmRvd3MgNy4|VGhlIHVsdGltYXRlIGFsbC1pbi1vbmUgYXBwIGZvciB0dW5pbmcgV2luZG93cyAxMSwgV2luZG93cyAxMCwgV2luZG93cyA4LCBhbmQgV2luZG93cyA3Lg,https://winaerotweaker.com/download/winaerotweaker.zip|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/Winaero Tweaker/Winaero Tweaker.a3x,https://winaerotweaker.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/Winaero-Tweaker.ico,,Winaero Tweaker,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,winaerotweaker.zip,NO,Installer,1.62.1,Admin
91,NO,VGnhu4duIMOtY2ggaOG7hyB0aOG7kW5n|U3lzdGVtIHV0aWxpdGllcw,VWx0aW1hdGUgV2luZG93cyBUd2Vha2VyIDUgbMOgIHBo4bqnbiBt4buBbSBjdW5nIGPhuqVwIGNobyBuZ8aw4budaSBkw7luZyBXaW5kb3dzIDExIGPDoWMgY8O0bmcgY+G7pSDEkeG7gyB0aW5oIGNo4buJbmggdsOgIHThu5FpIMawdSBjaG8gaOG7hyB0aOG7kW5nIGPhu6dhIG3DrG5oLCB0xrDGoW5nIHRow61jaCB24bubaSBuaGnhu4F1IHBoacOqbiBi4bqjbiB3aW5kb3dzIGtow6FjIG5oYXUu|VWx0aW1hdGUgV2luZG93cyBUd2Vha2VyIDUgaXMgc29mdHdhcmUgdGhhdCBwcm92aWRlcyBXaW5kb3dzIDExIHVzZXJzIHdpdGggdG9vbHMgdG8gdHdlYWsgYW5kIG9wdGltaXplIHRoZWlyIHN5c3RlbSwgY29tcGF0aWJsZSB3aXRoIG1hbnkgZGlmZmVyZW50IHZlcnNpb25zIG9mIFdpbmRvd3Mu,https://www.thewindowsclub.com/downloads/UWT5.zip|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/Ultimate Windows Tweaker 5/Ultimate Windows Tweaker 5.a3x,https://www.thewindowsclub.com,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/Ultimate-Windows-Tweaker-5.ico,,Ultimate Windows Tweaker 5,X86|X64,WIN_11,UWT5.zip,NO,Portable,5,Admin
92,NO,VGnhu4duIMOtY2ggaOG7hyB0aOG7kW5n|U3lzdGVtIHV0aWxpdGllcw,VWx0aW1hdGUgV2luZG93cyBUd2Vha2VyIDQgbMOgIHBo4bqnbiBt4buBbSBjdW5nIGPhuqVwIGNobyBuZ8aw4budaSBkw7luZyBXaW5kb3dzIDEwIGPDoWMgY8O0bmcgY+G7pSDEkeG7gyB0aW5oIGNo4buJbmggdsOgIHThu5FpIMawdSBjaG8gaOG7hyB0aOG7kW5nIGPhu6dhIG3DrG5oLCB0xrDGoW5nIHRow61jaCB24bubaSBuaGnhu4F1IHBoacOqbiBi4bqjbiB3aW5kb3dzIGtow6FjIG5oYXUu|VWx0aW1hdGUgV2luZG93cyBUd2Vha2VyIDQgaXMgc29mdHdhcmUgdGhhdCBwcm92aWRlcyBXaW5kb3dzIDEwIHVzZXJzIHdpdGggdG9vbHMgdG8gdHdlYWsgYW5kIG9wdGltaXplIHRoZWlyIHN5c3RlbSwgY29tcGF0aWJsZSB3aXRoIG1hbnkgZGlmZmVyZW50IHZlcnNpb25zIG9mIFdpbmRvd3Mu,https://www.thewindowsclub.com/downloads/UWT4.zip|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/Ultimate Windows Tweaker 4/Ultimate Windows Tweaker 4.a3x,https://www.thewindowsclub.com,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/Ultimate-Windows-Tweaker-5.ico,,Ultimate Windows Tweaker 4,X86|X64,WIN_10,UWT4.zip,NO,Portable,4.8,Admin
93,NO,VGnhu4duIMOtY2ggaOG7hyB0aOG7kW5n|U3lzdGVtIHV0aWxpdGllcw,VWx0aW1hdGUgV2luZG93cyBUd2Vha2VyIDMgbMOgIHBo4bqnbiBt4buBbSBjdW5nIGPhuqVwIGNobyBuZ8aw4budaSBkw7luZyBXaW5kb3dzIDgvOC4xIGPDoWMgY8O0bmcgY+G7pSDEkeG7gyB0aW5oIGNo4buJbmggdsOgIHThu5FpIMawdSBjaG8gaOG7hyB0aOG7kW5nIGPhu6dhIG3DrG5oLCB0xrDGoW5nIHRow61jaCB24bubaSBuaGnhu4F1IHBoacOqbiBi4bqjbiB3aW5kb3dzIGtow6FjIG5oYXUu|VWx0aW1hdGUgV2luZG93cyBUd2Vha2VyIDMgaXMgc29mdHdhcmUgdGhhdCBwcm92aWRlcyBXaW5kb3dzIDgvOC4xIHVzZXJzIHdpdGggdG9vbHMgdG8gdHdlYWsgYW5kIG9wdGltaXplIHRoZWlyIHN5c3RlbSwgY29tcGF0aWJsZSB3aXRoIG1hbnkgZGlmZmVyZW50IHZlcnNpb25zIG9mIFdpbmRvd3Mu,https://www.thewindowsclub.com/downloads/UWT3.zip|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/Ultimate Windows Tweaker 3/Ultimate Windows Tweaker 3.a3x,https://www.thewindowsclub.com,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/Ultimate-Windows-Tweaker-5.ico,,Ultimate Windows Tweaker 3,X86|X64,WIN_81|WIN_8,UWT3.zip,NO,Portable,3.1.2.0,Admin
94,NO,VGnhu4duIMOtY2ggaOG7hyB0aOG7kW5n|U3lzdGVtIHV0aWxpdGllcw,VWx0aW1hdGUgV2luZG93cyBUd2Vha2VyIDIgbMOgIHBo4bqnbiBt4buBbSBjdW5nIGPhuqVwIGNobyBuZ8aw4budaSBkw7luZyBXaW5kb3dzIDcgY8OhYyBjw7RuZyBj4bulIMSR4buDIHRpbmggY2jhu4luaCB2w6AgdOG7kWkgxrB1IGNobyBo4buHIHRo4buRbmcgY+G7p2EgbcOsbmgsIHTGsMahbmcgdGjDrWNoIHbhu5tpIG5oaeG7gXUgcGhpw6puIGLhuqNuIHdpbmRvd3Mga2jDoWMgbmhhdS4|VWx0aW1hdGUgV2luZG93cyBUd2Vha2VyIDIgaXMgc29mdHdhcmUgdGhhdCBwcm92aWRlcyBXaW5kb3dzIDcgdXNlcnMgd2l0aCB0b29scyB0byB0d2VhayBhbmQgb3B0aW1pemUgdGhlaXIgc3lzdGVtLCBjb21wYXRpYmxlIHdpdGggbWFueSBkaWZmZXJlbnQgdmVyc2lvbnMgb2YgV2luZG93cy4,https://www.thewindowsclub.com/downloads/UWT.zip|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/Ultimate Windows Tweaker 2/Ultimate Windows Tweaker 2.a3x,https://www.thewindowsclub.com,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/Ultimate-Windows-Tweaker-5.ico,,Ultimate Windows Tweaker 2,X86|X64,WIN_7,UWT.zip,NO,Portable,2.2,Admin
95,NO,VHJ1eeG7gW4gdOG6o2kgZOG7ryBsaeG7h3U|RmlsZSBUcmFuc2Zlcg,RmlsZVppbGxhIGzDoCBjaMawxqFuZyB0csOsbmggaOG7lyB0cuG7oyB0cnV54buBbiB04bqjaSBk4buvIGxp4buHdSBnaeG7r2EgbcOheSB0w61uaCBjw6EgbmjDom4gdsOgIGPDoWMgbcOheSBjaOG7pyB3ZWIgdGjDtG5nIHF1YSBt4bqhbmcgSW50ZXJuZXQgc+G7rSBk4bulbmcgZ2lhbyB0aOG7qWMgRlRQLCBTRlRQIHbDoCBGVFBT|RmlsZVppbGxhIGlzIGEgcHJvZ3JhbSB0aGF0IHN1cHBvcnRzIGRhdGEgdHJhbnNmZXIgYmV0d2VlbiBwZXJzb25hbCBjb21wdXRlcnMgYW5kIHdlYiBzZXJ2ZXJzIHZpYSB0aGUgSW50ZXJuZXQgdXNpbmcgRlRQLCBTRlRQIGFuZCBGVFBTIHByb3RvY29scy4,https://dl2.cdn.filezilla-project.org/client/FileZilla_3.66.5_win64-setup.exe,https://filezilla-project.org/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/FileZilla_logo.ico,/S /user=all,FileZilla Client 64Bit,X64|,WIN_11|WIN_10|WIN_81|WIN_8,FileZilla_3.66.5_win64-setup.exe,NO,Installer,3.66.5,Admin
96,NO,VHJ1eeG7gW4gdOG6o2kgZOG7ryBsaeG7h3U|RmlsZSBUcmFuc2Zlcg,RmlsZVppbGxhIGzDoCBjaMawxqFuZyB0csOsbmggaOG7lyB0cuG7oyB0cnV54buBbiB04bqjaSBk4buvIGxp4buHdSBnaeG7r2EgbcOheSB0w61uaCBjw6EgbmjDom4gdsOgIGPDoWMgbcOheSBjaOG7pyB3ZWIgdGjDtG5nIHF1YSBt4bqhbmcgSW50ZXJuZXQgc+G7rSBk4bulbmcgZ2lhbyB0aOG7qWMgRlRQLCBTRlRQIHbDoCBGVFBT|RmlsZVppbGxhIGlzIGEgcHJvZ3JhbSB0aGF0IHN1cHBvcnRzIGRhdGEgdHJhbnNmZXIgYmV0d2VlbiBwZXJzb25hbCBjb21wdXRlcnMgYW5kIHdlYiBzZXJ2ZXJzIHZpYSB0aGUgSW50ZXJuZXQgdXNpbmcgRlRQLCBTRlRQIGFuZCBGVFBTIHByb3RvY29scy4,https://dl2.cdn.filezilla-project.org/client/FileZilla_3.66.5_win32.zip,https://filezilla-project.org/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/FileZilla_logo.ico,/S /user=all,FileZilla Client 32Bit,X86|,WIN_10|WIN_81,FileZilla_3.66.5_win32-setup.exe,NO,Installer,3.66.5,Admin
97,NO,VHJ1eeG7gW4gdOG6o2kgZOG7ryBsaeG7h3U|RmlsZSBUcmFuc2Zlcg,V2luU0NQIGzDoCDhu6luZyBk4bulbmcga2jDoWNoIFNGVFAgdsOgIOG7qW5nIGThu6VuZyBraMOhY2ggRlRQIHBo4buVIGJp4bq/biBkw6BuaCBjaG8gTWljcm9zb2Z0IHdpbmRvd3MhIFNhbyBjaMOpcCB04buHcCBnaeG7r2EgbcOheSB0w61uaCBj4bulYyBi4buZIHbDoCBtw6F5IGNo4bunIHThu6sgeGEgYuG6sW5nIGdpYW8gdGjhu6ljIHRydXnhu4FuIHThu4dwIEZUUCwgRlRQUywgU0NQLCBTRlRQLCBXZWJEQVYgaG/hurdjIFMzLg|V2luU0NQIGlzIGEgcG9wdWxhciBTRlRQIGNsaWVudCBhbmQgRlRQIGNsaWVudCBmb3IgTWljcm9zb2Z0IHdpbmRvd3MhIENvcHkgZmlsZSBiZXR3ZWVuIGEgbG9jYWwgY29tcHV0ZXIgYW5kIHJlbW90ZSBzZXJ2ZXJzIHVzaW5nIEZUUCwgRlRQUywgU0NQLCBTRlRQLCBXZWJEQVYgb3IgUzMgZmlsZSB0cmFuc2ZlciBwcm90b2NvbHMu,https://onboardcloud.dl.sourceforge.net/project/winscp/WinSCP/6.3.2/WinSCP-6.3.2.msi,https://winscp.net/,https://winscp.net/favicon.ico,/VERYSILENT /ALLUSERS /NORESTART /NOCLOSEAPPLICATIONS,WinSCP,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,WinSCP-6.3.2.msi,NO,Installer,6.3.2,Admin
98,NO,SOG7hyB0aOG7kW5nIGPGoSBz4bufIGThu68gbGnhu4d1|RGF0YWJhc2Ugc3lzdGVt,SGVpZGlTUUwgbMOgIHBo4bqnbiBt4buBbSBtaeG7hW4gcGjDrSB2w6AgY8OzIG3hu6VjIHRpw6p1IGzDoCBk4buFIGjhu41jLiAiSGVpZGkiIGNobyBwaMOpcCBi4bqhbiB4ZW0gdsOgIGNo4buJbmggc+G7rWEgZOG7ryBsaeG7h3UgY8WpbmcgbmjGsCBj4bqldSB0csO6YyB04burIGPDoWMgbcOheSB0w61uaCBjaOG6oXkgbeG7mXQgdHJvbmcgY8OhYyBo4buHIHRo4buRbmcgY8ahIHPhu58gZOG7ryBsaeG7h3UgTWFyaWFEQiwgTXlTUUwsIE1pY3Jvc29mdCBTUUwsIFBvc3RncmVTUUwgdsOgIFNRTGl0ZQ|SGVpZGlTUUwgaXMgZnJlZSBzb2Z0d2FyZSwgYW5kIGhhcyB0aGUgYWltIHRvIGJlIGVhc3kgdG8gbGVhcm4uICJIZWlkaSIgbGV0cyB5b3Ugc2VlIGFuZCBlZGl0IGRhdGEgYW5kIHN0cnVjdHVyZXMgZnJvbSBjb21wdXRlcnMgcnVubmluZyBvbmUgb2YgdGhlIGRhdGFiYXNlIHN5c3RlbXMgTWFyaWFEQiwgTXlTUUwsIE1pY3Jvc29mdCBTUUwsIFBvc3RncmVTUUwgYW5kIFNRTGl0ZQ,https://www.heidisql.com/installers/HeidiSQL_12.6.0.6765_Setup.exe,https://www.heidisql.com/,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/HeidiSQL_logo_image.ico,/VERYSILENT /ALLUSERS /NORESTART /NOCLOSEAPPLICATIONS,HeidiSQL,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,HeidiSQL_12.6.0.6765_Setup.exe,NO,Installer,12.6,Admin
99,NO,SOG7hyB0aOG7kW5nIGPGoSBz4bufIGThu68gbGnhu4d1|RGF0YWJhc2Ugc3lzdGVt,VHLDrG5oIHF14bqjbiBsw70gY8ahIHPhu58gZOG7ryBsaeG7h3UgdsOgIG3DoXkga2jDoWNoIFNRTCDEkWEgbuG7gW4gdOG6o25nIG3huqFuaCBt4bq9IGNobyBNeVNRTCwgU1FMIFNlcnZlciwgUG9zdGdyZVNRTCwgU1FMaXRlLCBNb25nb0RCLCBSZWRpcywgT3JhY2xlLg|UG93ZXJmdWwgY3Jvc3MtcGxhdGZvcm0gU1FMIGNsaWVudCBhbmQgZGF0YWJhc2UgbWFuYWdlciBmb3IgTXlTUUwsIFNRTCBTZXJ2ZXIsIFBvc3RncmVTUUwsIFNRTGl0ZSwgTW9uZ29EQiwgUmVkaXMsIE9yYWNsZS4,https://github.com/dbgate/dbgate/releases/latest/download/dbgate-windows-latest.zip|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/DbGate/DbGate.a3x,https://dbgate.org/,https://dbgate.org/assets/img/favicon.ico,,DbGate,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,dbgate-windows-latest.zip,NO,Installer,5.2.7,Admin
100,NO,SOG7hyB0aOG7kW5nIGPGoSBz4bufIGThu68gbGnhu4d1|RGF0YWJhc2Ugc3lzdGVt,QW50YXJlcyBsw6AgbeG7mXQgbcOheSBraMOhY2ggU1FMIGjGsOG7m25nIHThu5tpIG3hu6VjIHRpw6p1IHRy4bufIHRow6BuaCBt4buZdCBjw7RuZyBj4bulIGjhu691IMOtY2ggdsOgIGhvw6BuIGNo4buJbmgsIMSR4bq3YyBiaeG7h3QgZMOgbmggY2hvIGPDoWMgbmjDoCBwaMOhdCB0cmnhu4NuLg|QW50YXJlcyBpcyBhbiBTUUwgY2xpZW50IHRoYXQgYWltcyB0byBiZWNvbWUgYW4gdXNlZnVsIGFuZCBjb21wbGV0ZSB0b29sLCBlc3BlY2lhbGx5IGZvciBkZXZlbG9wZXJzLg,https://github.com/antares-sql/antares/releases/download/v0.7.22/Antares-0.7.22-portable.exe|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/Antares SQL/Antares SQL.a3x,https://antares-sql.app/,https://antares-sql.app/favicon.ico,,Antares SQL,X64|,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,Antares-0.7.22-portable.exe,NO,Installer,0.7.22,Admin
101,NO,VGnhu4duIMOtY2g|VXRpbGl0aWVz,UnVmdXMgbMOgIHRp4buHbiDDrWNoIGdpw7pwIMSR4buLbmggZOG6oW5nIHbDoCB04bqhbyBjw6FjIOG7lSBmbGFzaCBVU0IgY8OzIGto4bqjIG7Eg25nIGto4bufaSDEkeG7mW5nLCBjaOG6s25nIGjhuqFuIG5oxrAg4buVIFVTQi/hu5UgxJHEqWEsIHRo4bq7IG5o4bubLCB2LnYu|UnVmdXMgaXMgYSB1dGlsaXR5IHRoYXQgaGVscHMgZm9ybWF0IGFuZCBjcmVhdGUgYm9vdGFibGUgVVNCIGZsYXNoIGRyaXZlcywgc3VjaCBhcyBVU0Iga2V5cy9wZW5kcml2ZXMsIG1lbW9yeSBzdGlja3MsIGV0Yy4,https://github.com/pbatard/rufus/releases/download/v4.4/rufus-4.4p.exe,https://rufus.ie,https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/Icons/rufus.ico,,Rufus,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,rufus-4.4p.exe,NO,Portable,4.4,Admin
102,NO,VGnhu4duIMOtY2g|VXRpbGl0aWVz,VU5ldGJvb3RpbiBjaG8gcGjDqXAgYuG6oW4gdOG6oW8gY8OhYyDhu5UgVVNCIExpdmUgY8OzIGto4bqjIG7Eg25nIGto4bufaSDEkeG7mW5nIGNobyBVYnVudHUgdsOgIGPDoWMgYuG6o24gcGjDom4gcGjhu5FpIExpbnV4IGtow6FjIG3DoCBraMO0bmcgY+G6p24gZ2hpIMSRxKlhIENELg|VU5ldGJvb3RpbiBhbGxvd3MgeW91IHRvIGNyZWF0ZSBib290YWJsZSBMaXZlIFVTQiBkcml2ZXMgZm9yIFVidW50dSBhbmQgb3RoZXIgTGludXggZGlzdHJpYnV0aW9ucyB3aXRob3V0IGJ1cm5pbmcgYSBDRC4,https://github.com/unetbootin/unetbootin/releases/download/702/unetbootin-windows-702.exe,https://unetbootin.github.io/,https://unetbootin.github.io/favicon.ico,,UNetbootin,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,unetbootin-windows-702.exe,NO,Portable,702,Admin
103,NO,VGnhu4duIMOtY2g|VXRpbGl0aWVz,VmVudG95IGlzIGFuIG9wZW4gc291cmNlIHRvb2wgdG8gY3JlYXRlIGJvb3RhYmxlIFVTQiBkcml2ZSBmb3IgSVNPL1dJTS9JTUcvVkhEKHgpL0VGSSBmaWxlcw|VmVudG95IGzDoCBt4buZdCBjw7RuZyBj4bulIG3DoyBuZ3Xhu5NuIG3hu58gxJHhu4MgdOG6oW8g4buVIFVTQiBjw7Mga2jhuqMgbsSDbmcga2jhu59pIMSR4buZbmcgY2hvIGPDoWMgdOG7h3AgSVNPL1dJTS9JTUcvVkhEKHgpL0VGSQ,https://github.com/ventoy/Ventoy/releases/download/v1.0.97/ventoy-1.0.97-windows.zip|https://raw.githubusercontent.com/tekdt/TekDTTool4AutoInstallSoft_Release/main/SoftScript/Ventoy/Ventoy.a3x,https://www.ventoy.net,https://www.ventoy.net/favicon.ico,,Ventoy,X86|X64,WIN_11|WIN_10|WIN_81|WIN_8|WIN_7,ventoy-1.0.97-windows.zip,NO,Portable,1.0.97,Admin
